ensembl_gene_id	external_gene_id	entrezgene	chromosome_name	start_position	end_position	strand
ENSG00000163430	FSTL1	11167	3	120111140	120170100	-1
ENSG00000240774	RP11-359H3.4	NA	3	120203018	120203374	-1
ENSG00000244441	RP11-359H3.1	NA	3	120231697	120232035	1
ENSG00000196095	AC126182.1	NA	3	120262892	120263292	-1
ENSG00000065518	NDUFB4	4710	3	120315156	120321347	1
ENSG00000113924	HGD	3081	3	120347020	120401418	-1
ENSG00000144840	RABL3	285282	3	120405528	120461840	-1
ENSG00000240452	RP11-567P17.1	NA	3	120440871	120441158	1
ENSG00000243257	RP11-567P17.2	NA	3	120441305	120441493	1
ENSG00000153767	GTF2E1	2960	3	120461484	120501916	1
ENSG00000213371	NAP1L1P3	NA	3	120524713	120525592	1
ENSG00000243593	RP11-500K19.1	101926983	3	120552287	120555207	-1
ENSG00000145087	STXBP5L	9515	3	120626919	121143608	1
ENSG00000270782	RP11-500K19.2	NA	3	120643459	120644005	-1
ENSG00000264477	MIR5682	100847043	3	120768487	120768562	1
ENSG00000243813	RP11-678L1.1	NA	3	120817955	120818621	1
ENSG00000242103	RP11-10G15.4	NA	3	121075838	121076787	1
ENSG00000051341	POLQ	10721	3	121150278	121264853	-1
ENSG00000242445	RPL7AP11	NA	3	121212957	121213755	1
ENSG00000186103	ARGFX	503582	3	121289551	121305481	1
ENSG00000238670	snoU13	NA	3	121310141	121310241	1
ENSG00000163833	FBXO40	51725	3	121311966	121349139	1
ENSG00000180353	HCLS1	3059	3	121350246	121379774	-1
ENSG00000243544	RN7SL172P	NA	3	121372843	121373143	-1
ENSG00000222057	RNU4-62P	NA	3	121374322	121374451	-1
ENSG00000173230	GOLGB1	2804	3	121382046	121468602	-1
ENSG00000173226	IQCB1	9657	3	121488610	121553926	-1
ENSG00000145088	EAF2	55840	3	121554030	121605373	1
ENSG00000163406	SLC15A2	6565	3	121612936	121662949	1
ENSG00000263678	AC072031.1	NA	3	121640945	121641029	-1
ENSG00000145103	ILDR1	286676	3	121706170	121741051	-1
ENSG00000202388	Y_RNA	NA	3	121744042	121744151	-1
ENSG00000114013	CD86	942	3	121774213	121839983	1
ENSG00000036828	CASR	846	3	121902530	122005342	1
ENSG00000252170	SNORD112	NA	3	121964613	121964684	1
ENSG00000221474	AC068754.1	NA	3	122000700	122000769	1
ENSG00000240236	HNRNPA1P23	NA	3	122036456	122037588	1
ENSG00000121552	CSTA	1475	3	122044091	122060819	1
ENSG00000160124	CCDC58	131076	3	122078438	122102078	-1
ENSG00000114023	FAM162A	26355	3	122103023	122131181	1
ENSG00000196981	WDR5B	54554	3	122130715	122134882	-1
ENSG00000272758	RP11-299J3.8	NA	3	122135054	122162027	1
ENSG00000242531	RP11-299J3.6	NA	3	122135729	122135859	-1
ENSG00000114030	KPNA1	3836	3	122140796	122233792	-1
ENSG00000270901	RP11-592P9.1	NA	3	122203844	122204083	1
ENSG00000138496	PARP9	83666	3	122246771	122283424	-1
ENSG00000163840	DTX3L	151636	3	122283085	122294050	1
ENSG00000173200	PARP15	165631	3	122296449	122357894	1
ENSG00000243918	EIF4BP8	NA	3	122379460	122381285	1
ENSG00000173193	PARP14	54625	3	122399465	122449687	1
ENSG00000169087	HSPBAP1	79663	3	122458846	122512671	-1
ENSG00000238480	snoU13	NA	3	122469219	122469322	1
ENSG00000138463	DIRC2	84925	3	122513642	122599986	1
ENSG00000273033	RP11-67L2.2	100129550	3	122605788	122611243	1
ENSG00000082684	SEMA5B	54437	3	122628041	122747452	-1
ENSG00000221211	AC078794.1	NA	3	122645843	122645968	-1
ENSG00000065485	PDIA5	102465667	3	122785909	122944074	1
ENSG00000065485	PDIA5	10954	3	122785909	122944074	1
ENSG00000121542	SEC22A	26984	3	122920774	122992977	1
ENSG00000273454	RP11-797D24.3	NA	3	122996200	122996751	1
ENSG00000173175	ADCY5	111	3	123001143	123168605	-1
ENSG00000272678	RP11-797D24.4	NA	3	123002440	123002830	1
ENSG00000206527	PTPLB	201562	3	123209667	123304032	-1
ENSG00000239523	MYLK-AS1	100506826	3	123304389	123363415	1
ENSG00000065534	MYLK	4638	3	123328896	123603178	-1
ENSG00000250174	MYLK-AS2	NA	3	123408491	123411254	1
ENSG00000273123	RP11-9N20.3	NA	3	123434698	123435246	1
ENSG00000207002	SNORA5	NA	3	123532924	123533054	1
ENSG00000175455	CCDC14	64770	3	123616152	123680564	-1
ENSG00000065371	ROPN1	54763	3	123687368	123711025	-1
ENSG00000238512	AC117401.1	NA	3	123780841	123780931	-1
ENSG00000160145	KALRN	8997	3	123798870	124445172	1
ENSG00000266383	MIR5002	100847021	3	123851776	123851872	1
ENSG00000240622	RPL7P15	NA	3	123870807	123871910	-1
ENSG00000252751	RNU6-143P	NA	3	124126538	124126630	1
ENSG00000263775	AC080008.1	NA	3	124415785	124415883	-1
ENSG00000260391	RP11-71H17.7	NA	3	124442635	124445172	1
ENSG00000114491	UMPS	7372	3	124449213	124464040	1
ENSG00000265981	MIR544B	100422864	3	124451286	124451363	1
ENSG00000242199	RP11-71H17.1	NA	3	124452265	124452601	-1
ENSG00000272947	RP11-71H17.9	NA	3	124467422	124468120	1
ENSG00000082781	ITGB5	3693	3	124480795	124620265	-1
ENSG00000244286	ITGB5-AS1	NA	3	124500002	124506604	1
ENSG00000243986	ENO1P3	NA	3	124580941	124582164	-1
ENSG00000173702	MUC13	56667	3	124624289	124672663	-1
ENSG00000173706	HEG1	57493	3	124684554	124774802	-1
ENSG00000252642	RNA5SP137	NA	3	124777148	124777282	-1
ENSG00000221955	SLC12A8	84561	3	124801480	124998021	-1
ENSG00000199327	RNU6-230P	NA	3	124837941	124838044	-1
ENSG00000264986	MIR5092	100847039	3	124870309	124870396	-1
ENSG00000163848	ZNF148	7707	3	124944405	125094198	-1
ENSG00000229048	DUTP1	NA	3	125029725	125030194	1
ENSG00000243508	RP11-775J23.2	NA	3	125062929	125063641	-1
ENSG00000252953	RNU6-232P	NA	3	125107778	125107841	1
ENSG00000238992	snoU13	NA	3	125164905	125165007	1
ENSG00000114520	SNX4	8723	3	125165495	125239041	-1
ENSG00000201800	Y_RNA	NA	3	125235823	125235930	1
ENSG00000252965	Y_RNA	NA	3	125247088	125247193	-1
ENSG00000144909	OSBPL11	114885	3	125247702	125313934	-1
ENSG00000243072	GS1-388B5.2	NA	3	125398417	125398625	1
ENSG00000242001	GS1-388B5.1	NA	3	125400149	125400297	1
ENSG00000266857	AF186996.2	NA	3	125409100	125409187	1
ENSG00000234458	OR7E130P	NA	3	125422193	125423156	1
ENSG00000243429	OR7E29P	NA	3	125430983	125431889	1
ENSG00000228963	OR7E93P	NA	3	125443382	125444288	1
ENSG00000239978	OR7E53P	NA	3	125453138	125454041	1
ENSG00000265166	AF186996.1	NA	3	125455059	125455146	1
ENSG00000179170	OR7E97P	NA	3	125465927	125466941	1
ENSG00000239432	GS1-388B5.8	NA	3	125474929	125475305	1
ENSG00000272840	RP11-379B18.6	NA	3	125493557	125516796	1
ENSG00000239804	RP11-379B18.1	NA	3	125506731	125506989	-1
ENSG00000221737	MIR548I1	100302204	3	125509247	125509395	-1
ENSG00000242229	RPS3AP14	NA	3	125513949	125514728	1
ENSG00000241346	RP11-379B18.3	NA	3	125534925	125535129	-1
ENSG00000241288	RP11-379B18.5	NA	3	125546081	125607918	-1
ENSG00000221681	AC092902.1	NA	3	125551272	125551371	-1
ENSG00000241278	ENPP7P4	NA	3	125567066	125628215	1
ENSG00000248787	RP11-666A20.4	NA	3	125626848	125629115	-1
ENSG00000171084	FAM86JP	100125556	3	125635463	125648867	1
ENSG00000189366	ALG1L	200810	3	125648118	125655882	-1
ENSG00000241439	RP11-666A20.3	NA	3	125677399	125677660	1
ENSG00000114547	ROPN1B	152015	3	125687987	125702297	1
ENSG00000114544	SLC41A3	54946	3	125725198	125820404	-1
ENSG00000248607	RP11-158I23.1	NA	3	125775766	125777071	1
ENSG00000265911	AC117422.1	NA	3	125787907	125787990	1
ENSG00000250012	RP11-124N2.1	NA	3	125803063	125814192	1
ENSG00000144908	ALDH1L1	10840	3	125822412	125916837	-1
ENSG00000250218	ALDH1L1-AS1	100874204	3	125822483	125826912	1
ENSG00000272020	U1	NA	3	125879126	125879288	-1
ENSG00000246022	ALDH1L1-AS2	100862662	3	125898908	125929012	1
ENSG00000250934	RP11-71E19.1	644662	3	125985639	126010122	1
ENSG00000251448	RP11-71E19.2	NA	3	126007710	126012867	-1
ENSG00000163884	KLF15	28999	3	126061478	126076285	-1
ENSG00000249833	RP11-71E19.5	100506907	3	126111875	126113694	-1
ENSG00000163885	CCDC37	348807	3	126113782	126155399	1
ENSG00000070476	ZXDC	79364	3	126156444	126194762	-1
ENSG00000159650	UROC1	131669	3	126200124	126236616	-1
ENSG00000180767	CHST13	166012	3	126243126	126262134	1
ENSG00000180697	C3orf22	152065	3	126245842	126277808	-1
ENSG00000201968	RNA5SP138	NA	3	126283408	126283521	-1
ENSG00000197763	TXNRD3	645840	3	126290622	126373998	-1
ENSG00000197763	TXNRD3	114112	3	126290622	126373998	-1
ENSG00000206483	TXNRD3NB	645840	3	126290625	126327398	-1
ENSG00000248557	RP11-390G14.1	NA	3	126343635	126344904	1
ENSG00000198284	NUP210P1	255330	3	126379452	126390782	1
ENSG00000248850	RP11-605F14.2	NA	3	126390949	126392066	-1
ENSG00000159685	CHCHD6	84303	3	126423063	126679249	1
ENSG00000249558	RCC2P4	NA	3	126485277	126486318	-1
ENSG00000114554	PLXNA1	5361	3	126707437	126756235	1
ENSG00000214324	C3orf56	285311	3	126911974	126917025	1
ENSG00000212556	Y_RNA	NA	3	126921215	126921316	-1
ENSG00000243016	RP11-305F5.2	NA	3	126940037	126940724	-1
ENSG00000201288	RNU6-1047P	NA	3	126959811	126959917	-1
ENSG00000239620	RP11-88I21.1	NA	3	127002924	127003524	-1
ENSG00000244215	RP11-88I21.2	101927123	3	127041150	127109513	-1
ENSG00000239921	RP11-59J16.1	101927149	3	127199533	127255655	-1
ENSG00000240562	RP11-59J16.2	NA	3	127208396	127209630	1
ENSG00000163870	TPRA1	131601	3	127291912	127317094	-1
ENSG00000073111	MCM2	4171	3	127317066	127341276	1
ENSG00000114631	PODXL2	50512	3	127348024	127391652	1
ENSG00000221413	AC023593.1	NA	3	127383547	127383653	1
ENSG00000114626	ABTB1	80325	3	127391778	127399768	1
ENSG00000074416	MGLL	11343	3	127407909	127542051	-1
ENSG00000187715	KBTBD12	166348	3	127634075	127706514	1
ENSG00000201210	RNA5SP139	NA	3	127682451	127682567	1
ENSG00000058262	SEC61A1	29927	3	127770484	127790526	1
ENSG00000175792	RUVBL1	8607	3	127783621	127872757	-1
ENSG00000222627	RNU2-37P	NA	3	127793916	127794092	-1
ENSG00000239608	RUVBL1-AS1	NA	3	127794653	127797899	1
ENSG00000212344	RNU6-823P	NA	3	127860718	127860820	-1
ENSG00000132394	EEFSEC	60678	3	127872297	128127485	1
ENSG00000221067	MIR1280	NA	3	128081008	128081101	1
ENSG00000179407	DNAJB8	165721	3	128181282	128186091	-1
ENSG00000242049	DNAJB8-AS1	285224	3	128182437	128191160	1
ENSG00000179348	GATA2	2624	3	128198270	128212028	-1
ENSG00000244300	RP11-475N22.4	101927167	3	128208055	128221191	1
ENSG00000239405	TMED10P2	NA	3	128256863	128257474	1
ENSG00000198685	C3orf27	23434	3	128290843	128294929	-1
ENSG00000163902	RPN1	6184	3	128338817	128399918	-1
ENSG00000242551	POU5F1P6	NA	3	128393578	128395848	-1
ENSG00000207130	SNORA24	NA	3	128433414	128433548	-1
ENSG00000075785	RAB7A	7879	3	128444965	128533639	1
ENSG00000239503	MARK2P8	NA	3	128467381	128468332	-1
ENSG00000242992	FTH1P4	NA	3	128483309	128483861	-1
ENSG00000244232	RN7SL698P	NA	3	128503990	128504288	1
ENSG00000239483	RPS15AP16	NA	3	128517684	128518044	-1
ENSG00000244065	RP11-221E20.5	NA	3	128562407	128563247	-1
ENSG00000243022	RP11-221E20.4	NA	3	128567516	128568242	-1
ENSG00000242062	MARK2P6	NA	3	128570955	128571851	-1
ENSG00000261159	RP11-723O4.9	NA	3	128578559	128579369	-1
ENSG00000231305	RP11-723O4.2	653712	3	128580156	128590383	-1
ENSG00000250796	RP11-723O4.3	NA	3	128588467	128588869	1
ENSG00000177646	ACAD9	28976	3	128598439	128634910	1
ENSG00000114656	KIAA1257	57501	3	128628709	128721533	-1
ENSG00000187695	RP11-723O4.6	NA	3	128628717	128690173	-1
ENSG00000114654	EFCC1	79825	3	128720472	128759585	1
ENSG00000249505	RP11-434H6.2	NA	3	128764606	128765764	1
ENSG00000169704	GP9	2815	3	128779610	128781249	1
ENSG00000252435	snoU13	NA	3	128792139	128792241	1
ENSG00000238874	snoU13	NA	3	128792938	128793045	1
ENSG00000172780	RAB43	339122	3	128806412	128841644	-1
ENSG00000261796	ISY1-RAB43	100534599	3	128806418	128879879	-1
ENSG00000273174	RP11-434H6.6	NA	3	128842282	128842846	1
ENSG00000240682	ISY1	57461	3	128846258	128880136	-1
ENSG00000273437	RP11-434H6.7	NA	3	128882449	128882783	-1
ENSG00000169714	CNBP	7555	3	128888327	128902765	-1
ENSG00000241673	RPS27P12	NA	3	128936936	128937193	-1
ENSG00000181789	COPG1	22820	3	128968449	128996614	1
ENSG00000183624	HMCES	56941	3	128997671	129025029	1
ENSG00000184897	H1FX	8971	3	129033615	129035120	-1
ENSG00000206417	H1FX-AS1	NA	3	129034235	129045068	1
ENSG00000248916	NUP210P3	NA	3	129041889	129044269	-1
ENSG00000270492	RP13-685P2.8	NA	3	129053429	129053917	1
ENSG00000270773	RP13-685P2.7	NA	3	129064254	129065007	1
ENSG00000244932	RP11-529F4.1	NA	3	129100141	129112992	1
ENSG00000251474	RPL32P3	132241	3	129101765	129118498	-1
ENSG00000207088	SNORA7B	677797	3	129116053	129116191	-1
ENSG00000172771	EFCAB12	90288	3	129120164	129147494	-1
ENSG00000129071	MBD4	8930	3	129149787	129158878	-1
ENSG00000163913	IFT122	101927266	3	129158968	129239198	1
ENSG00000163913	IFT122	55764	3	129158968	129239198	1
ENSG00000163914	RHO	6010	3	129247483	129254012	1
ENSG00000178804	H1FOO	132243	3	129262057	129270310	1
ENSG00000004399	PLXND1	23129	3	129274018	129325661	-1
ENSG00000239437	RN7SL752P	NA	3	129310192	129310488	1
ENSG00000248659	RP11-263I1.1	NA	3	129350862	129351335	-1
ENSG00000172765	TMCC1	23023	3	129366635	129612419	-1
ENSG00000202412	Y_RNA	NA	3	129537775	129537876	1
ENSG00000252786	RNU6-1142P	NA	3	129538620	129538719	1
ENSG00000203644	AC083799.1	NA	3	129565893	129566800	-1
ENSG00000271270	TMCC1-AS1	100507032	3	129612714	129637418	1
ENSG00000250643	RP11-93K22.6	NA	3	129672948	129688137	-1
ENSG00000170893	TRH	7200	3	129693148	129696781	1
ENSG00000248459	RP11-93K22.1	NA	3	129717374	129717779	1
ENSG00000249869	RP11-93K22.7	NA	3	129732025	129732384	-1
ENSG00000180770	OR7E129P	NA	3	129740396	129741363	-1
ENSG00000263767	AC083906.1	NA	3	129752301	129752388	-1
ENSG00000251178	OR7E21P	NA	3	129753396	129754382	-1
ENSG00000251610	RP11-77P16.3	NA	3	129774567	129774763	-1
ENSG00000251287	ALG1L2	NA	3	129800674	129832070	1
ENSG00000248243	RP11-93K22.13	NA	3	129808276	129813147	-1
ENSG00000266849	AC083906.2	NA	3	129815216	129815281	1
ENSG00000253540	FAM86HP	NA	3	129817935	129830315	-1
ENSG00000249846	RP11-77P16.4	NA	3	129831393	129839422	1
ENSG00000248618	ENPP7P3	NA	3	129886633	129886873	-1
ENSG00000221270	AC130888.1	NA	3	129902366	129902466	1
ENSG00000250580	RP11-93K22.14	NA	3	129918551	129918761	1
ENSG00000228252	COL6A4P2	NA	3	129931666	129992649	1
ENSG00000249253	RP11-77P16.1	NA	3	130012180	130012603	1
ENSG00000172752	COL6A5	256076	3	130064359	130203688	1
ENSG00000222683	AC093004.1	NA	3	130088070	130088187	-1
ENSG00000206384	COL6A6	131873	3	130279178	130396999	1
ENSG00000196455	PIK3R4	30849	3	130397779	130465673	-1
ENSG00000222783	RN7SKP212	NA	3	130530612	130530939	-1
ENSG00000232829	GSTO3P	NA	3	130546503	130547220	1
ENSG00000017260	ATP2C1	27032	3	130569439	130735556	1
ENSG00000250592	RP11-39E3.3	NA	3	130618258	130648820	-1
ENSG00000252894	Y_RNA	NA	3	130633185	130633296	-1
ENSG00000249098	RP11-39E3.4	NA	3	130637070	130637964	-1
ENSG00000251579	RP11-39E3.5	NA	3	130646598	130647120	-1
ENSG00000034533	ASTE1	28990	3	130732719	130746493	-1
ENSG00000114670	NEK11	79858	3	130745694	131069309	1
ENSG00000250129	RP11-265F19.1	NA	3	130772161	130791183	-1
ENSG00000201550	RNU6-726P	NA	3	130811665	130811771	-1
ENSG00000212073	AC121332.1	NA	3	130830514	130830602	-1
ENSG00000265235	AC083908.1	NA	3	130907155	130907242	-1
ENSG00000250608	RP11-933H2.4	339874	3	131043936	131100319	-1
ENSG00000246082	NUDT16P1	152195	3	131080742	131083966	1
ENSG00000198585	NUDT16	131870	3	131100515	131107674	1
ENSG00000261167	RP11-517B11.7	NA	3	131173970	131177442	-1
ENSG00000114686	MRPL3	11222	3	131181056	131221827	-1
ENSG00000249020	SNORA58	677836	3	131197941	131198077	-1
ENSG00000248468	RP11-517B11.4	NA	3	131236675	131239724	1
ENSG00000248530	RP11-517B11.2	NA	3	131245291	131246023	1
ENSG00000196353	CPNE4	131034	3	131252399	132004254	-1
ENSG00000251447	RP11-517B11.6	NA	3	131256415	131256529	-1
ENSG00000265859	MIR5704	100847040	3	131704699	131704775	-1
ENSG00000240854	RP11-64K7.1	NA	3	131894246	131895555	1
ENSG00000242899	RPL7P16	NA	3	131962372	131963109	-1
ENSG00000238701	snoU13	NA	3	131999462	131999522	1
ENSG00000014257	ACPP	55	3	132036211	132087142	1
ENSG00000240890	RP11-65E22.2	NA	3	132105366	132107918	1
ENSG00000213264	NIP7P2	NA	3	132120097	132120640	1
ENSG00000138246	DNAJC13	23317	3	132136370	132257876	1
ENSG00000240303	ACAD11	84129	3	132276982	132379567	-1
ENSG00000113971	NPHP3	27031	3	132276986	132441303	-1
ENSG00000129048	ACKR4	51554	3	132316081	132337811	1
ENSG00000251614	HSPA8P19	NA	3	132364675	132369227	1
ENSG00000081307	UBA5	79876	3	132373290	132396941	1
ENSG00000248724	NPHP3-AS1	348808	3	132440594	132593067	1
ENSG00000250355	RP11-79L21.1	NA	3	132575913	132576068	1
ENSG00000249725	RP11-469L4.1	NA	3	132733848	132755896	-1
ENSG00000144868	TMEM108	66000	3	132757235	133116636	1
ENSG00000251011	RP11-402L6.1	101927455	3	132964950	132976032	-1
ENSG00000170819	BFSP2	8419	3	133118839	133194066	1
ENSG00000249820	RP11-503I22.2	NA	3	133128799	133129687	1
ENSG00000249993	BFSP2-AS1	85003	3	133148113	133174620	-1
ENSG00000214301	RP11-91K8.4	NA	3	133209668	133210349	1
ENSG00000272832	RP11-91K8.5	NA	3	133261908	133262310	-1
ENSG00000250983	RP11-91K8.2	NA	3	133264915	133265116	-1
ENSG00000201827	SNORA33	NA	3	133270030	133270159	1
ENSG00000091527	CDV3	55573	3	133292574	133309105	1
ENSG00000163781	TOPBP1	11073	3	133317019	133380737	-1
ENSG00000242337	TFP1	NA	3	133380842	133473420	1
ENSG00000252641	RNU6-678P	NA	3	133383779	133383878	1
ENSG00000201394	RNA5SP140	NA	3	133428920	133429011	-1
ENSG00000091513	TF	7018	3	133464800	133497850	1
ENSG00000244062	RP11-404G16.2	NA	3	133479144	133481207	1
ENSG00000144867	SRPRB	58477	3	133502877	133544616	1
ENSG00000154917	RAB6B	51560	3	133543083	133614680	-1
ENSG00000221972	C3orf36	80111	3	133646992	133648656	-1
ENSG00000174640	SLCO2A1	6578	3	133651540	133771028	-1
ENSG00000243832	RP11-202A13.1	100507210	3	133774100	133776492	-1
ENSG00000163785	RYK	6259	3	133784147	133969689	-1
ENSG00000231845	HMGB3P14	NA	3	133889331	133889929	1
ENSG00000240006	RP11-200A1.1	NA	3	134032418	134040013	1
ENSG00000260633	RP11-375I20.6	NA	3	134066130	134068075	-1
ENSG00000214289	RPL39P5	NA	3	134070694	134075403	-1
ENSG00000114019	AMOTL2	51421	3	134074716	134094321	-1
ENSG00000248377	HMGN1P9	NA	3	134104039	134104336	1
ENSG00000221313	AC010207.1	NA	3	134128886	134128982	-1
ENSG00000214288	HMGB3P13	100616281	3	134156447	134157053	1
ENSG00000263554	MIR4788	100616281	3	134156669	134156748	1
ENSG00000129055	ANAPC13	25847	3	134196548	134205558	-1
ENSG00000182923	CEP63	80254	3	134204585	134293859	1
ENSG00000249691	RP11-445J14.1	NA	3	134229373	134230255	-1
ENSG00000154928	EPHB1	2047	3	134316643	134979309	1
ENSG00000174611	KY	339855	3	134321980	134370478	-1
ENSG00000253087	RNU6-1174P	NA	3	134499369	134499469	-1
ENSG00000201413	RNA5SP141	NA	3	134502278	134502397	-1
ENSG00000240086	RP11-657O9.1	NA	3	135074909	135158730	-1
ENSG00000253004	U8	NA	3	135518536	135518622	-1
ENSG00000242222	RP11-237P21.1	NA	3	135644733	135645009	1
ENSG00000256425	AC092989.1	NA	3	135656150	135656226	1
ENSG00000241905	RP11-305O4.1	NA	3	135678117	135678432	-1
ENSG00000073711	PPP2R3A	5523	3	135684515	135866733	1
ENSG00000227267	RP11-305O4.2	NA	3	135774026	135774606	1
ENSG00000273455	RP11-305O4.3	NA	3	135806317	135806755	-1
ENSG00000174579	MSL2	55167	3	135867764	135916083	-1
ENSG00000241438	TDGF1P6	NA	3	135874391	135874838	1
ENSG00000244740	RP11-463H24.1	NA	3	135924382	135924757	-1
ENSG00000114054	PCCB	5096	3	135969148	136056738	1
ENSG00000118007	STAG1	10274	3	136055077	136471220	-1
ENSG00000200571	RNU6-1284P	NA	3	136148926	136149025	-1
ENSG00000200843	RNY4P4	NA	3	136307051	136307153	1
ENSG00000244101	HMGN1P10	NA	3	136327892	136328444	1
ENSG00000251708	RNU7-198P	NA	3	136351990	136352048	1
ENSG00000252914	RNU6-789P	NA	3	136440236	136440337	-1
ENSG00000240695	RP11-102M11.1	NA	3	136455342	136456071	-1
ENSG00000261758	RP11-102M11.2	NA	3	136471472	136474622	1
ENSG00000242968	RP11-731C17.1	NA	3	136527393	136528465	-1
ENSG00000168917	SLC35G2	80723	3	136537489	136574734	1
ENSG00000273486	RP11-731C17.2	NA	3	136556180	136557863	-1
ENSG00000239213	RP11-85F14.5	101927597	3	136560568	136580896	-1
ENSG00000158092	NCK1	4690	3	136581050	136668665	1
ENSG00000214283	RP11-85F14.1	NA	3	136617918	136618918	-1
ENSG00000174564	IL20RB	53833	3	136665072	136729927	1
ENSG00000249407	IL20RB-AS1	NA	3	136677967	136701038	-1
ENSG00000201325	RNA5SP142	NA	3	137236976	137237097	-1
ENSG00000243886	RP11-575C1.1	NA	3	137254414	137254984	-1
ENSG00000242070	NPM1P17	NA	3	137442616	137443385	1
ENSG00000168875	SOX14	8403	3	137483579	137484396	1
ENSG00000239513	RP11-2A4.3	100507274	3	137490791	137499720	1
ENSG00000261146	RP11-2A4.4	NA	3	137510815	137515520	1
ENSG00000241478	HSPA8P9	NA	3	137599137	137601079	1
ENSG00000066405	CLDN18	51208	3	137717577	137752494	1
ENSG00000272609	RP11-461M2.2	NA	3	137723491	137723964	-1
ENSG00000158163	DZIP1L	199221	3	137780832	137834660	-1
ENSG00000240668	KRT8P36	NA	3	137820320	137821759	-1
ENSG00000118017	A4GNT	51146	3	137842560	137851229	-1
ENSG00000138231	DBR1	51163	3	137879854	137893791	-1
ENSG00000114098	ARMC8	25852	3	137906109	138017231	1
ENSG00000181322	NME9	347736	3	137980279	138048728	-1
ENSG00000158186	MRAS	22808	3	138066539	138124375	1
ENSG00000158220	ESYT3	83850	3	138153428	138200528	1
ENSG00000114107	CEP70	80321	3	138213186	138313380	-1
ENSG00000158234	FAIM	55179	3	138327448	138352218	1
ENSG00000174715	RP11-79L9.2	NA	3	138362716	138363536	-1
ENSG00000051382	PIK3CB	5291	3	138372860	138553780	-1
ENSG00000239207	GAPDHP39	NA	3	138496674	138497652	1
ENSG00000242321	RPL23AP40	NA	3	138515693	138516082	1
ENSG00000241429	EEF1A1P25	NA	3	138543905	138545171	1
ENSG00000242244	ATP5G1P3	NA	3	138608097	138608799	-1
ENSG00000244578	RP11-548O1.3	NA	3	138654031	138662862	-1
ENSG00000183770	FOXL2	668	3	138663066	138665982	-1
ENSG00000206262	C3orf72	401089	3	138666076	138672293	1
ENSG00000206260	PRR23A	729627	3	138722804	138725110	-1
ENSG00000175110	MRPS22	56945	3	138724648	139076065	1
ENSG00000184814	PRR23B	389151	3	138737873	138739768	-1
ENSG00000233701	PRR23C	389152	3	138760944	138763734	-1
ENSG00000251137	RPL7L1P7	NA	3	138800496	138801219	-1
ENSG00000232416	BPESC1	60467	3	138823027	138844009	1
ENSG00000272656	RP11-219D15.3	NA	3	139067866	139068213	-1
ENSG00000184432	COPB2	9276	3	139074442	139108574	-1
ENSG00000252245	RNU6-736P	NA	3	139107119	139107206	1
ENSG00000248932	RP11-319G6.1	100507291	3	139108657	139302161	1
ENSG00000114113	RBP2	5948	3	139171726	139199589	-1
ENSG00000248790	RP11-319G6.3	NA	3	139185272	139185637	1
ENSG00000178631	ACTG1P1	NA	3	139212651	139213779	1
ENSG00000263538	AC097103.1	NA	3	139213460	139213543	1
ENSG00000114115	RBP1	5947	3	139236276	139258671	-1
ENSG00000163864	NMNAT3	349565	3	139279022	139396859	-1
ENSG00000214280	RP11-553K23.2	NA	3	139301770	139302435	-1
