GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0006540	glutamate decarboxylation to succinate	2	0	0	1.00000
GO:0006541	glutamine metabolic process	23	0	0,01	1.00000
GO:0006542	glutamine biosynthetic process	2	0	0	1.00000
GO:0006543	glutamine catabolic process	4	0	0	1.00000
GO:0006544	glycine metabolic process	18	0	0	1.00000
GO:0006545	glycine biosynthetic process	5	0	0	1.00000
GO:0006546	glycine catabolic process	8	0	0	1.00000
GO:0006547	histidine metabolic process	7	0	0	1.00000
GO:0006548	histidine catabolic process	5	0	0	1.00000
GO:0006549	isoleucine metabolic process	4	0	0	1.00000
GO:0006550	isoleucine catabolic process	1	0	0	1.00000
GO:0006551	leucine metabolic process	7	0	0	1.00000
GO:0006552	leucine catabolic process	5	0	0	1.00000
GO:0006553	lysine metabolic process	9	0	0	1.00000
GO:0006554	lysine catabolic process	9	0	0	1.00000
GO:0006555	methionine metabolic process	15	0	0	1.00000
GO:0006556	S-adenosylmethionine biosynthetic proces...	3	0	0	1.00000
GO:0006557	S-adenosylmethioninamine biosynthetic pr...	1	0	0	1.00000
GO:0006558	L-phenylalanine metabolic process	9	0	0	1.00000
GO:0006559	L-phenylalanine catabolic process	9	0	0	1.00000
GO:0006560	proline metabolic process	10	0	0	1.00000
GO:0006561	proline biosynthetic process	7	0	0	1.00000
GO:0006562	proline catabolic process	4	0	0	1.00000
GO:0006563	L-serine metabolic process	8	0	0	1.00000
GO:0006564	L-serine biosynthetic process	4	0	0	1.00000
GO:0006565	L-serine catabolic process	3	0	0	1.00000
GO:0006566	threonine metabolic process	2	0	0	1.00000
GO:0006567	threonine catabolic process	1	0	0	1.00000
GO:0006568	tryptophan metabolic process	13	0	0	1.00000
GO:0006569	tryptophan catabolic process	11	0	0	1.00000
GO:0006570	tyrosine metabolic process	9	0	0	1.00000
GO:0006572	tyrosine catabolic process	5	0	0	1.00000
GO:0006573	valine metabolic process	8	0	0	1.00000
GO:0006574	valine catabolic process	3	0	0	1.00000
GO:0006575	cellular modified amino acid metabolic p...	194	0	0,05	1.00000
GO:0006576	cellular biogenic amine metabolic proces...	127	0	0,03	1.00000
GO:0006577	amino-acid betaine metabolic process	16	0	0	1.00000
GO:0006578	amino-acid betaine biosynthetic process	7	0	0	1.00000
GO:0006579	amino-acid betaine catabolic process	3	0	0	1.00000
GO:0006581	acetylcholine catabolic process	2	0	0	1.00000
GO:0006582	melanin metabolic process	13	0	0	1.00000
GO:0006583	melanin biosynthetic process from tyrosi...	2	0	0	1.00000
GO:0006584	catecholamine metabolic process	43	0	0,01	1.00000
GO:0006585	dopamine biosynthetic process from tyros...	1	0	0	1.00000
GO:0006586	indolalkylamine metabolic process	18	0	0	1.00000
GO:0006590	thyroid hormone generation	17	0	0	1.00000
GO:0006591	ornithine metabolic process	5	0	0	1.00000
GO:0006592	ornithine biosynthetic process	1	0	0	1.00000
GO:0006595	polyamine metabolic process	20	0	0,01	1.00000
GO:0006596	polyamine biosynthetic process	11	0	0	1.00000
GO:0006597	spermine biosynthetic process	2	0	0	1.00000
GO:0006598	polyamine catabolic process	5	0	0	1.00000
GO:0006599	phosphagen metabolic process	1	0	0	1.00000
GO:0006600	creatine metabolic process	10	0	0	1.00000
GO:0006601	creatine biosynthetic process	2	0	0	1.00000
GO:0006603	phosphocreatine metabolic process	1	0	0	1.00000
GO:0006605	protein targeting	510	0	0,14	1.00000
GO:0006606	protein import into nucleus	225	0	0,06	1.00000
GO:0006607	NLS-bearing protein import into nucleus	14	0	0	1.00000
GO:0006608	snRNP protein import into nucleus	1	0	0	1.00000
GO:0006610	ribosomal protein import into nucleus	4	0	0	1.00000
GO:0006611	protein export from nucleus	48	0	0,01	1.00000
GO:0006612	protein targeting to membrane	171	0	0,05	1.00000
GO:0006613	cotranslational protein targeting to mem...	109	0	0,03	1.00000
GO:0006614	SRP-dependent cotranslational protein ta...	107	0	0,03	1.00000
GO:0006616	SRP-dependent cotranslational protein ta...	1	0	0	1.00000
GO:0006617	SRP-dependent cotranslational protein ta...	1	0	0	1.00000
GO:0006620	posttranslational protein targeting to m...	4	0	0	1.00000
GO:0006621	protein retention in ER lumen	9	0	0	1.00000
GO:0006622	protein targeting to lysosome	10	0	0	1.00000
GO:0006623	protein targeting to vacuole	11	0	0	1.00000
GO:0006625	protein targeting to peroxisome	18	0	0	1.00000
GO:0006626	protein targeting to mitochondrion	55	0	0,01	1.00000
GO:0006627	protein processing involved in protein t...	3	0	0	1.00000
GO:0006633	fatty acid biosynthetic process	135	0	0,04	1.00000
GO:0006635	fatty acid beta-oxidation	56	0	0,02	1.00000
GO:0006636	unsaturated fatty acid biosynthetic proc...	59	0	0,02	1.00000
GO:0006637	acyl-CoA metabolic process	69	0	0,02	1.00000
GO:0006638	neutral lipid metabolic process	111	0	0,03	1.00000
GO:0006639	acylglycerol metabolic process	110	0	0,03	1.00000
GO:0006641	triglyceride metabolic process	104	0	0,03	1.00000
GO:0006642	triglyceride mobilization	5	0	0	1.00000
GO:0006644	phospholipid metabolic process	296	0	0,08	1.00000
GO:0006646	phosphatidylethanolamine biosynthetic pr...	14	0	0	1.00000
GO:0006649	phospholipid transfer to membrane	2	0	0	1.00000
GO:0006650	glycerophospholipid metabolic process	237	0	0,06	1.00000
GO:0006651	diacylglycerol biosynthetic process	4	0	0	1.00000
GO:0006654	phosphatidic acid biosynthetic process	31	0	0,01	1.00000
GO:0006655	phosphatidylglycerol biosynthetic proces...	12	0	0	1.00000
GO:0006656	phosphatidylcholine biosynthetic process	27	0	0,01	1.00000
GO:0006657	CDP-choline pathway	7	0	0	1.00000
GO:0006658	phosphatidylserine metabolic process	26	0	0,01	1.00000
GO:0006659	phosphatidylserine biosynthetic process	4	0	0	1.00000
GO:0006660	phosphatidylserine catabolic process	1	0	0	1.00000
GO:0006661	phosphatidylinositol biosynthetic proces...	96	0	0,03	1.00000
GO:0006662	glycerol ether metabolic process	22	0	0,01	1.00000
GO:0006663	platelet activating factor biosynthetic ...	4	0	0	1.00000
GO:0006666	3-keto-sphinganine metabolic process	1	0	0	1.00000
GO:0006667	sphinganine metabolic process	3	0	0	1.00000
GO:0006668	sphinganine-1-phosphate metabolic proces...	2	0	0	1.00000
GO:0006669	sphinganine-1-phosphate biosynthetic pro...	1	0	0	1.00000
GO:0006670	sphingosine metabolic process	10	0	0	1.00000
GO:0006671	phytosphingosine metabolic process	1	0	0	1.00000
GO:0006672	ceramide metabolic process	67	0	0,02	1.00000
GO:0006677	glycosylceramide metabolic process	15	0	0	1.00000
GO:0006678	glucosylceramide metabolic process	7	0	0	1.00000
GO:0006679	glucosylceramide biosynthetic process	2	0	0	1.00000
GO:0006680	glucosylceramide catabolic process	3	0	0	1.00000
GO:0006681	galactosylceramide metabolic process	5	0	0	1.00000
GO:0006682	galactosylceramide biosynthetic process	2	0	0	1.00000
GO:0006683	galactosylceramide catabolic process	1	0	0	1.00000
GO:0006684	sphingomyelin metabolic process	14	0	0	1.00000
GO:0006685	sphingomyelin catabolic process	6	0	0	1.00000
GO:0006686	sphingomyelin biosynthetic process	5	0	0	1.00000
GO:0006688	glycosphingolipid biosynthetic process	16	0	0	1.00000
GO:0006689	ganglioside catabolic process	6	0	0	1.00000
GO:0006690	icosanoid metabolic process	87	0	0,02	1.00000
GO:0006691	leukotriene metabolic process	34	0	0,01	1.00000
GO:0006692	prostanoid metabolic process	31	0	0,01	1.00000
GO:0006693	prostaglandin metabolic process	31	0	0,01	1.00000
GO:0006694	steroid biosynthetic process	144	0	0,04	1.00000
GO:0006695	cholesterol biosynthetic process	44	0	0,01	1.00000
GO:0006699	bile acid biosynthetic process	28	0	0,01	1.00000
GO:0006700	C21-steroid hormone biosynthetic process	19	0	0,01	1.00000
GO:0006701	progesterone biosynthetic process	7	0	0	1.00000
GO:0006702	androgen biosynthetic process	14	0	0	1.00000
GO:0006703	estrogen biosynthetic process	9	0	0	1.00000
GO:0006704	glucocorticoid biosynthetic process	17	0	0	1.00000
GO:0006705	mineralocorticoid biosynthetic process	12	0	0	1.00000
GO:0006706	steroid catabolic process	23	0	0,01	1.00000
GO:0006707	cholesterol catabolic process	11	0	0	1.00000
GO:0006710	androgen catabolic process	2	0	0	1.00000
GO:0006711	estrogen catabolic process	1	0	0	1.00000
GO:0006713	glucocorticoid catabolic process	1	0	0	1.00000
GO:0006714	sesquiterpenoid metabolic process	3	0	0	1.00000
GO:0006720	isoprenoid metabolic process	112	0	0,03	1.00000
GO:0006721	terpenoid metabolic process	93	0	0,03	1.00000
GO:0006722	triterpenoid metabolic process	1	0	0	1.00000
GO:0006725	cellular aromatic compound metabolic pro...	5659	0	1,52	1.00000
GO:0006726	eye pigment biosynthetic process	4	0	0	1.00000
GO:0006729	tetrahydrobiopterin biosynthetic process	6	0	0	1.00000
GO:0006730	one-carbon metabolic process	31	0	0,01	1.00000
GO:0006732	coenzyme metabolic process	198	0	0,05	1.00000
GO:0006733	oxidoreduction coenzyme metabolic proces...	64	0	0,02	1.00000
GO:0006734	NADH metabolic process	8	0	0	1.00000
GO:0006738	nicotinamide riboside catabolic process	1	0	0	1.00000
GO:0006739	NADP metabolic process	29	0	0,01	1.00000
GO:0006740	NADPH regeneration	15	0	0	1.00000
GO:0006741	NADP biosynthetic process	3	0	0	1.00000
GO:0006742	NADP catabolic process	2	0	0	1.00000
GO:0006743	ubiquinone metabolic process	12	0	0	1.00000
GO:0006744	ubiquinone biosynthetic process	11	0	0	1.00000
GO:0006747	FAD biosynthetic process	1	0	0	1.00000
GO:0006749	glutathione metabolic process	46	0	0,01	1.00000
GO:0006750	glutathione biosynthetic process	15	0	0	1.00000
GO:0006751	glutathione catabolic process	1	0	0	1.00000
GO:0006753	nucleoside phosphate metabolic process	1056	0	0,28	1.00000
GO:0006754	ATP biosynthetic process	38	0	0,01	1.00000
GO:0006756	AMP phosphorylation	1	0	0	1.00000
GO:0006757	ADP phosphorylation	1	0	0	1.00000
GO:0006760	folic acid-containing compound metabolic...	25	0	0,01	1.00000
GO:0006766	vitamin metabolic process	126	0	0,03	1.00000
GO:0006767	water-soluble vitamin metabolic process	88	0	0,02	1.00000
GO:0006768	biotin metabolic process	10	0	0	1.00000
GO:0006769	nicotinamide metabolic process	2	0	0	1.00000
GO:0006771	riboflavin metabolic process	5	0	0	1.00000
GO:0006772	thiamine metabolic process	4	0	0	1.00000
GO:0006775	fat-soluble vitamin metabolic process	37	0	0,01	1.00000
GO:0006776	vitamin A metabolic process	9	0	0	1.00000
GO:0006777	Mo-molybdopterin cofactor biosynthetic p...	7	0	0	1.00000
GO:0006778	porphyrin-containing compound metabolic ...	39	0	0,01	1.00000
GO:0006779	porphyrin-containing compound biosynthet...	28	0	0,01	1.00000
GO:0006780	uroporphyrinogen III biosynthetic proces...	2	0	0	1.00000
GO:0006781	succinyl-CoA pathway	1	0	0	1.00000
GO:0006782	protoporphyrinogen IX biosynthetic proce...	9	0	0	1.00000
GO:0006783	heme biosynthetic process	22	0	0,01	1.00000
GO:0006784	heme a biosynthetic process	2	0	0	1.00000
GO:0006787	porphyrin-containing compound catabolic ...	6	0	0	1.00000
GO:0006788	heme oxidation	2	0	0	1.00000
GO:0006789	bilirubin conjugation	1	0	0	1.00000
GO:0006790	sulfur compound metabolic process	250	0	0,07	1.00000
GO:0006797	polyphosphate metabolic process	1	0	0	1.00000
GO:0006801	superoxide metabolic process	45	0	0,01	1.00000
GO:0006805	xenobiotic metabolic process	153	0	0,04	1.00000
GO:0006808	regulation of nitrogen utilization	3	0	0	1.00000
GO:0006809	nitric oxide biosynthetic process	52	0	0,01	1.00000
GO:0006810	transport	3673	0	0,99	1.00000
GO:0006811	ion transport	1184	0	0,32	1.00000
GO:0006812	cation transport	765	0	0,21	1.00000
GO:0006813	potassium ion transport	141	0	0,04	1.00000
GO:0006814	sodium ion transport	147	0	0,04	1.00000
GO:0006816	calcium ion transport	278	0	0,07	1.00000
GO:0006817	phosphate ion transport	17	0	0	1.00000
GO:0006818	hydrogen transport	92	0	0,02	1.00000
GO:0006820	anion transport	400	0	0,11	1.00000
GO:0006821	chloride transport	52	0	0,01	1.00000
GO:0006824	cobalt ion transport	5	0	0	1.00000
GO:0006825	copper ion transport	15	0	0	1.00000
GO:0006826	iron ion transport	50	0	0,01	1.00000
GO:0006828	manganese ion transport	5	0	0	1.00000
GO:0006829	zinc ion transport	23	0	0,01	1.00000
GO:0006833	water transport	40	0	0,01	1.00000
GO:0006835	dicarboxylic acid transport	64	0	0,02	1.00000
GO:0006836	neurotransmitter transport	138	0	0,04	1.00000
GO:0006837	serotonin transport	15	0	0	1.00000
GO:0006839	mitochondrial transport	163	0	0,04	1.00000
GO:0006842	tricarboxylic acid transport	1	0	0	1.00000
GO:0006848	pyruvate transport	3	0	0	1.00000
GO:0006850	mitochondrial pyruvate transport	2	0	0	1.00000
GO:0006851	mitochondrial calcium ion transport	8	0	0	1.00000
GO:0006853	carnitine shuttle	9	0	0	1.00000
GO:0006855	drug transmembrane transport	12	0	0	1.00000
GO:0006857	oligopeptide transport	9	0	0	1.00000
GO:0006858	extracellular transport	6	0	0	1.00000
GO:0006860	extracellular amino acid transport	1	0	0	1.00000
GO:0006862	nucleotide transport	19	0	0,01	1.00000
GO:0006863	purine nucleobase transport	4	0	0	1.00000
GO:0006865	amino acid transport	127	0	0,03	1.00000
GO:0006868	glutamine transport	3	0	0	1.00000
GO:0006869	lipid transport	218	0	0,06	1.00000
GO:0006873	cellular ion homeostasis	429	0	0,12	1.00000
GO:0006874	cellular calcium ion homeostasis	293	0	0,08	1.00000
GO:0006875	cellular metal ion homeostasis	389	0	0,1	1.00000
GO:0006876	cellular cadmium ion homeostasis	1	0	0	1.00000
GO:0006878	cellular copper ion homeostasis	10	0	0	1.00000
GO:0006879	cellular iron ion homeostasis	66	0	0,02	1.00000
GO:0006880	intracellular sequestering of iron ion	2	0	0	1.00000
GO:0006882	cellular zinc ion homeostasis	17	0	0	1.00000
GO:0006883	cellular sodium ion homeostasis	5	0	0	1.00000
GO:0006884	cell volume homeostasis	15	0	0	1.00000
GO:0006885	regulation of pH	53	0	0,01	1.00000
GO:0006886	intracellular protein transport	760	0	0,2	1.00000
GO:0006887	exocytosis	304	0	0,08	1.00000
GO:0006888	ER to Golgi vesicle-mediated transport	56	0	0,02	1.00000
GO:0006890	retrograde vesicle-mediated transport, G...	25	0	0,01	1.00000
GO:0006891	intra-Golgi vesicle-mediated transport	31	0	0,01	1.00000
GO:0006892	post-Golgi vesicle-mediated transport	87	0	0,02	1.00000
GO:0006893	Golgi to plasma membrane transport	35	0	0,01	1.00000
GO:0006895	Golgi to endosome transport	11	0	0	1.00000
GO:0006897	endocytosis	445	0	0,12	1.00000
GO:0006898	receptor-mediated endocytosis	157	0	0,04	1.00000
GO:0006900	membrane budding	51	0	0,01	1.00000
GO:0006901	vesicle coating	40	0	0,01	1.00000
GO:0006903	vesicle targeting	40	0	0,01	1.00000
GO:0006904	vesicle docking involved in exocytosis	26	0	0,01	1.00000
GO:0006906	vesicle fusion	43	0	0,01	1.00000
GO:0006907	pinocytosis	15	0	0	1.00000
GO:0006909	phagocytosis	164	0	0,04	1.00000
GO:0006910	phagocytosis, recognition	8	0	0	1.00000
GO:0006911	phagocytosis, engulfment	20	0	0,01	1.00000
GO:0006913	nucleocytoplasmic transport	370	0	0,1	1.00000
GO:0006914	autophagy	141	0	0,04	1.00000
GO:0006915	apoptotic process	1654	0	0,45	1.00000
GO:0006919	activation of cysteine-type endopeptidas...	84	0	0,02	1.00000
GO:0006921	cellular component disassembly involved ...	80	0	0,02	1.00000
GO:0006924	activation-induced cell death of T cells	10	0	0	1.00000
GO:0006925	inflammatory cell apoptotic process	16	0	0	1.00000
GO:0006927	transformed cell apoptotic process	7	0	0	1.00000
GO:0006928	cellular component movement	1540	0	0,41	1.00000
GO:0006929	substrate-dependent cell migration	19	0	0,01	1.00000
GO:0006930	substrate-dependent cell migration, cell...	4	0	0	1.00000
GO:0006931	substrate-dependent cell migration, cell...	3	0	0	1.00000
GO:0006933	negative regulation of cell adhesion inv...	4	0	0	1.00000
GO:0006935	chemotaxis	626	0	0,17	1.00000
GO:0006937	regulation of muscle contraction	133	0	0,04	1.00000
GO:0006939	smooth muscle contraction	86	0	0,02	1.00000
GO:0006940	regulation of smooth muscle contraction	49	0	0,01	1.00000
GO:0006941	striated muscle contraction	119	0	0,03	1.00000
GO:0006942	regulation of striated muscle contractio...	75	0	0,02	1.00000
GO:0006948	induction by virus of host cell-cell fus...	1	0	0	1.00000
GO:0006949	syncytium formation	33	0	0,01	1.00000
GO:0006950	response to stress	3190	0	0,86	1.00000
GO:0006952	defense response	1389	0	0,37	1.00000
GO:0006953	acute-phase response	47	0	0,01	1.00000
GO:0006954	inflammatory response	540	0	0,15	1.00000
GO:0006955	immune response	1302	0	0,35	1.00000
GO:0006956	complement activation	47	0	0,01	1.00000
GO:0006957	complement activation, alternative pathw...	14	0	0	1.00000
GO:0006958	complement activation, classical pathway	30	0	0,01	1.00000
GO:0006959	humoral immune response	132	0	0,04	1.00000
GO:0006963	positive regulation of antibacterial pep...	2	0	0	1.00000
GO:0006965	positive regulation of biosynthetic proc...	2	0	0	1.00000
GO:0006968	cellular defense response	59	0	0,02	1.00000
GO:0006970	response to osmotic stress	62	0	0,02	1.00000
GO:0006971	hypotonic response	5	0	0	1.00000
GO:0006972	hyperosmotic response	22	0	0,01	1.00000
GO:0006974	cellular response to DNA damage stimulus	681	0	0,18	1.00000
GO:0006975	DNA damage induced protein phosphorylati...	7	0	0	1.00000
GO:0006977	DNA damage response, signal transduction...	66	0	0,02	1.00000
GO:0006978	DNA damage response, signal transduction...	15	0	0	1.00000
GO:0006979	response to oxidative stress	280	0	0,08	1.00000
GO:0006982	response to lipid hydroperoxide	4	0	0	1.00000
GO:0006983	ER overload response	10	0	0	1.00000
GO:0006984	ER-nucleus signaling pathway	99	0	0,03	1.00000
GO:0006986	response to unfolded protein	135	0	0,04	1.00000
GO:0006987	activation of signaling protein activity...	65	0	0,02	1.00000
GO:0006990	positive regulation of transcription fro...	2	0	0	1.00000
GO:0006991	response to sterol depletion	8	0	0	1.00000
GO:0006997	nucleus organization	89	0	0,02	1.00000
GO:0006998	nuclear envelope organization	55	0	0,01	1.00000
GO:0006999	nuclear pore organization	10	0	0	1.00000
GO:0007000	nucleolus organization	5	0	0	1.00000
GO:0007004	telomere maintenance via telomerase	17	0	0	1.00000
GO:0007006	mitochondrial membrane organization	78	0	0,02	1.00000
GO:0007007	inner mitochondrial membrane organizatio...	10	0	0	1.00000
GO:0007008	outer mitochondrial membrane organizatio...	4	0	0	1.00000
GO:0007009	plasma membrane organization	151	0	0,04	1.00000
GO:0007010	cytoskeleton organization	862	0	0,23	1.00000
GO:0007015	actin filament organization	252	0	0,07	1.00000
GO:0007016	cytoskeletal anchoring at plasma membran...	12	0	0	1.00000
GO:0007017	microtubule-based process	473	0	0,13	1.00000
GO:0007018	microtubule-based movement	167	0	0,04	1.00000
GO:0007019	microtubule depolymerization	29	0	0,01	1.00000
GO:0007020	microtubule nucleation	15	0	0	1.00000
GO:0007021	tubulin complex assembly	5	0	0	1.00000
GO:0007023	post-chaperonin tubulin folding pathway	4	0	0	1.00000
GO:0007026	negative regulation of microtubule depol...	20	0	0,01	1.00000
GO:0007028	cytoplasm organization	7	0	0	1.00000
GO:0007029	endoplasmic reticulum organization	27	0	0,01	1.00000
GO:0007030	Golgi organization	51	0	0,01	1.00000
GO:0007031	peroxisome organization	33	0	0,01	1.00000
GO:0007032	endosome organization	28	0	0,01	1.00000
GO:0007033	vacuole organization	68	0	0,02	1.00000
GO:0007034	vacuolar transport	45	0	0,01	1.00000
GO:0007035	vacuolar acidification	5	0	0	1.00000
GO:0007039	vacuolar protein catabolic process	1	0	0	1.00000
